Network: c10-bpga-cnn
Input, shape:[32,32,3], parameters: 0, memory:12.0 KB
Conv2D(ReLU), shape:[28,28,32] (k:5,s:1,pad:no), parameters:2400, memory:116.8 KB
Maxpool2D shape:[14,14,32] (k:2,s:2), parameters:0, memory:24.5 KB
Dropout, ratio:0.25, shape:[14,14,32], parameters:0, memory:24.5 KB
Conv2D(ReLU), shape:[12,12,64] (k:3,s:1,pad:no), parameters:18432, memory:180.0 KB
Maxpool2D shape:[6,6,64] (k:2,s:2), parameters:0, memory:9.0 KB
Dropout, ratio:0.25, shape:[6,6,64], parameters:0, memory:9.0 KB
Conv2D(ReLU), shape:[4,4,128] (k:3,s:1,pad:no), parameters:73728, memory:584.0 KB
Maxpool2D shape:[2,2,128] (k:2,s:2), parameters:0, memory:2.0 KB
Dense(ReLU), shape:[128], parameters:65664, memory:513.0 KB
Dense(softmax), shape:[10], parameters:1290, memory:10.1 KB

Mutation probability: 0.2
Learning rate: 0.0005

SEED=48
Generation   9, time: 10m 24s, fitness max: 0.741100, min: 0.244700, mean: 0.401305
Generation  10, time: 24m 34s, fitness max: 0.757400, min: 0.197300, mean: 0.474160
Generation  11, time: 19m 50s, fitness max: 0.758800, min: 0.239300, mean: 0.565985
Generation  12, time: 15m 05s, fitness max: 0.777500, min: 0.395200, mean: 0.574665
Generation  13, time: 29m 31s, fitness max: 0.777500, min: 0.474500, mean: 0.640450
Generation  14, time: 24m 48s, fitness max: 0.777500, min: 0.449000, mean: 0.651290
Generation  15, time: 34m 21s, fitness max: 0.781000, min: 0.548100, mean: 0.682805
Generation  16, time: 60.17s, fitness max: 0.781000, min: 0.580900, mean: 0.661175
Generation  17, time: 15m 17s, fitness max: 0.781000, min: 0.605700, mean: 0.686625
Generation  18, time: 20m 00s, fitness max: 0.783700, min: 0.648300, mean: 0.713365
Generation  19, time: 60.34s, fitness max: 0.783700, min: 0.638800, mean: 0.688635
Generation  20, time: 10m 27s, fitness max: 0.783700, min: 0.616700, mean: 0.690675
Generation  21, time: 29m 31s, fitness max: 0.784900, min: 0.652700, mean: 0.722270
Generation  22, time: 39m 03s, fitness max: 0.785900, min: 0.659200, mean: 0.749085
Generation  23, time: 60.34s, fitness max: 0.785900, min: 0.675100, mean: 0.739170
Generation  24, time: 19m 53s, fitness max: 0.785900, min: 0.691200, mean: 0.740680
Generation  25, time: 20m 00s, fitness max: 0.785900, min: 0.709200, mean: 0.744725
Generation  26, time: 5m 43s, fitness max: 0.785900, min: 0.704100, mean: 0.741260
Generation  27, time: 29m 30s, fitness max: 0.785900, min: 0.674000, mean: 0.745165
Generation  28, time: 10m 29s, fitness max: 0.785900, min: 0.680700, mean: 0.745390
Generation  29, time: 29m 27s, fitness max: 0.786700, min: 0.724000, mean: 0.757780
Generation  30, time: 15m 14s, fitness max: 0.789500, min: 0.730200, mean: 0.759530
Generation  31, time: 19m 58s, fitness max: 0.789500, min: 0.732900, mean: 0.759555
Generation  32, time: 38m 52s, fitness max: 0.789500, min: 0.732700, mean: 0.768560
Generation  33, time: 19m 53s, fitness max: 0.790400, min: 0.741000, mean: 0.766990
Generation  34, time: 5m 43s, fitness max: 0.790400, min: 0.720700, mean: 0.764115
Generation  35, time: 34m 02s, fitness max: 0.790400, min: 0.722600, mean: 0.767255
Generation  36, time: 29m 25s, fitness max: 0.790400, min: 0.743800, mean: 0.769760
Generation  37, time: 19m 51s, fitness max: 0.790400, min: 0.757500, mean: 0.775160
Generation  38, time: 19m 51s, fitness max: 0.790400, min: 0.761700, mean: 0.775335
Generation  39, time: 15m 15s, fitness max: 0.790400, min: 0.758900, mean: 0.776085
Generation  40, time: 24m 40s, fitness max: 0.790400, min: 0.766700, mean: 0.776965
Generation  41, time: 24m 32s, fitness max: 0.790800, min: 0.760400, mean: 0.779120
Generation  42, time: 10m 26s, fitness max: 0.790800, min: 0.759900, mean: 0.774360
Generation  43, time: 19m 52s, fitness max: 0.791400, min: 0.764900, mean: 0.777095
Generation  44, time: 19m 51s, fitness max: 0.791400, min: 0.768100, mean: 0.778800
Generation  45, time: 29m 21s, fitness max: 0.791400, min: 0.760100, mean: 0.778815
Generation  46, time: 24m 37s, fitness max: 0.791400, min: 0.768000, mean: 0.780535
Generation  47, time: 19m 54s, fitness max: 0.791400, min: 0.768700, mean: 0.779640
Generation  48, time: 10m 27s, fitness max: 0.791400, min: 0.762800, mean: 0.779880
Generation  49, time: 29m 19s, fitness max: 0.791400, min: 0.764500, mean: 0.779865
Generation  50, time: 19m 55s, fitness max: 0.791400, min: 0.772700, mean: 0.781190
Generation  51, time: 15m 11s, fitness max: 0.791400, min: 0.763200, mean: 0.780375
Generation  52, time: 24m 36s, fitness max: 0.791500, min: 0.770000, mean: 0.780920
Generation  53, time: 24m 39s, fitness max: 0.791500, min: 0.769600, mean: 0.781035
Generation  54, time: 15m 11s, fitness max: 0.791500, min: 0.766600, mean: 0.780985
Generation  55, time: 5m 44s, fitness max: 0.791500, min: 0.770600, mean: 0.783120
Generation  56, time: 24m 37s, fitness max: 0.791500, min: 0.775500, mean: 0.782620
Generation  57, time: 29m 22s, fitness max: 0.791500, min: 0.776500, mean: 0.784125
Generation  58, time: 10m 26s, fitness max: 0.791500, min: 0.771600, mean: 0.783645
Generation  59, time: 10m 27s, fitness max: 0.791500, min: 0.772100, mean: 0.784030
Generation  60, time: 10m 25s, fitness max: 0.792400, min: 0.779300, mean: 0.784505
Generation  61, time: 24m 34s, fitness max: 0.792400, min: 0.777800, mean: 0.784405
Generation  62, time: 24m 44s, fitness max: 0.792400, min: 0.775500, mean: 0.784470
Generation  63, time: 24m 35s, fitness max: 0.792400, min: 0.778000, mean: 0.783735
Generation  64, time: 15m 04s, fitness max: 0.792400, min: 0.779300, mean: 0.784245
Generation  65, time: 29m 18s, fitness max: 0.792400, min: 0.777500, mean: 0.783830
Generation  66, time: 24m 37s, fitness max: 0.792400, min: 0.778800, mean: 0.784930
Generation  67, time: 5m 41s, fitness max: 0.792400, min: 0.779900, mean: 0.785235
Generation  68, time: 10m 28s, fitness max: 0.792400, min: 0.779200, mean: 0.784840
Generation  69, time: 24m 35s, fitness max: 0.792400, min: 0.779600, mean: 0.784800
Generation  70, time: 24m 37s, fitness max: 0.792400, min: 0.778300, mean: 0.784985
Generation  71, time: 15m 08s, fitness max: 0.792400, min: 0.776600, mean: 0.785665
Generation  72, time: 15m 11s, fitness max: 0.792400, min: 0.779700, mean: 0.785340
Generation  73, time: 24m 37s, fitness max: 0.792400, min: 0.778000, mean: 0.785075
Generation  74, time: 19m 51s, fitness max: 0.792400, min: 0.776100, mean: 0.786110
Generation  75, time: 19m 54s, fitness max: 0.792400, min: 0.778300, mean: 0.785240
Generation  76, time: 59.58s, fitness max: 0.792400, min: 0.779200, mean: 0.785200
Generation  77, time: 19m 52s, fitness max: 0.792400, min: 0.776400, mean: 0.784760
Generation  78, time: 59.58s, fitness max: 0.792400, min: 0.780200, mean: 0.785795
Generation  79, time: 24m 38s, fitness max: 0.792800, min: 0.780200, mean: 0.785615
Generation  80, time: 15m 13s, fitness max: 0.792800, min: 0.778000, mean: 0.785465
Generation  81, time: 5m 40s, fitness max: 0.792800, min: 0.776000, mean: 0.784645
Generation  82, time: 19m 56s, fitness max: 0.792800, min: 0.778900, mean: 0.785140
Generation  83, time: 10m 26s, fitness max: 0.792800, min: 0.781600, mean: 0.786085
Generation  84, time: 19m 54s, fitness max: 0.792800, min: 0.782900, mean: 0.786490
Generation  85, time: 34m 01s, fitness max: 0.792800, min: 0.779900, mean: 0.786260
Generation  86, time: 24m 36s, fitness max: 0.792800, min: 0.772700, mean: 0.785095
Generation  87, time: 19m 52s, fitness max: 0.792800, min: 0.779200, mean: 0.785370
Generation  88, time: 15m 13s, fitness max: 0.792800, min: 0.780800, mean: 0.785190
Generation  89, time: 15m 09s, fitness max: 0.792800, min: 0.778500, mean: 0.784480
Generation  90, time: 19m 52s, fitness max: 0.792800, min: 0.775900, mean: 0.783815
Generation  91, time: 19m 52s, fitness max: 0.792800, min: 0.776400, mean: 0.783335
Generation  92, time: 19m 54s, fitness max: 0.792800, min: 0.774700, mean: 0.783540
Generation  93, time: 10m 25s, fitness max: 0.792800, min: 0.776400, mean: 0.783160
Generation  94, time: 15m 12s, fitness max: 0.792800, min: 0.774600, mean: 0.784670
Generation  95, time: 24m 42s, fitness max: 0.792800, min: 0.778100, mean: 0.784770
Generation  96, time: 19m 54s, fitness max: 0.792800, min: 0.773600, mean: 0.785300
Generation  97, time: 24m 34s, fitness max: 0.792800, min: 0.779300, mean: 0.784415
Generation  98, time: 10m 28s, fitness max: 0.792800, min: 0.778600, mean: 0.785335
Generation  99, time: 5m 43s, fitness max: 0.792800, min: 0.777600, mean: 0.785765
Generation 100, time: 19m 56s, fitness max: 0.792800, min: 0.777700, mean: 0.784975
Generation 101, time: 19m 55s, fitness max: 0.794900, min: 0.775000, mean: 0.784705
Generation 102, time: 19m 52s, fitness max: 0.794900, min: 0.777500, mean: 0.785350
Generation 103, time: 24m 35s, fitness max: 0.794900, min: 0.777500, mean: 0.784255
Generation 104, time: 19m 53s, fitness max: 0.794900, min: 0.780200, mean: 0.785900
Generation 105, time: 10m 27s, fitness max: 0.794900, min: 0.780700, mean: 0.786250
Generation 106, time: 24m 38s, fitness max: 0.794900, min: 0.778300, mean: 0.786060
Generation 107, time: 10m 27s, fitness max: 0.794900, min: 0.778100, mean: 0.785420
Generation 108, time: 29m 25s, fitness max: 0.794900, min: 0.779300, mean: 0.785415
Generation 109, time: 5m 43s, fitness max: 0.794900, min: 0.779500, mean: 0.786960
Generation 110, time: 15m 11s, fitness max: 0.794900, min: 0.780000, mean: 0.786565
Generation 111, time: 10m 29s, fitness max: 0.794900, min: 0.781900, mean: 0.787310
Generation 112, time: 19m 54s, fitness max: 0.794900, min: 0.777900, mean: 0.786290
Generation 113, time: 24m 34s, fitness max: 0.794900, min: 0.774800, mean: 0.785410
Generation 114, time: 24m 41s, fitness max: 0.794900, min: 0.776500, mean: 0.783915
Generation 115, time: 19m 48s, fitness max: 0.794900, min: 0.777100, mean: 0.784945
Generation 116, time: 19m 59s, fitness max: 0.794900, min: 0.774300, mean: 0.783415
Generation 117, time: 59.38s, fitness max: 0.794900, min: 0.777000, mean: 0.785230
Generation 118, time: 5m 44s, fitness max: 0.794900, min: 0.779300, mean: 0.785105
Generation 119, time: 19m 54s, fitness max: 0.794900, min: 0.772600, mean: 0.782850
Generation 120, time: 15m 11s, fitness max: 0.794900, min: 0.779000, mean: 0.785125
Generation 121, time: 10m 24s, fitness max: 0.794900, min: 0.777200, mean: 0.785080
Generation 122, time: 34m 04s, fitness max: 0.794900, min: 0.778700, mean: 0.784960
Generation 123, time: 19m 51s, fitness max: 0.794900, min: 0.782000, mean: 0.786245
Generation 124, time: 29m 17s, fitness max: 0.794900, min: 0.777900, mean: 0.785165
Generation 125, time: 10m 26s, fitness max: 0.794900, min: 0.773800, mean: 0.786995
Generation 126, time: 10m 25s, fitness max: 0.794900, min: 0.780000, mean: 0.787730
Generation 127, time: 10m 24s, fitness max: 0.794900, min: 0.781600, mean: 0.787095
Generation 128, time: 15m 12s, fitness max: 0.794900, min: 0.783400, mean: 0.787800
Generation 129, time: 24m 36s, fitness max: 0.794900, min: 0.781500, mean: 0.786665
Generation 130, time: 15m 09s, fitness max: 0.794900, min: 0.780800, mean: 0.786240
Generation 131, time: 19m 53s, fitness max: 0.794900, min: 0.780900, mean: 0.786825
Generation 132, time: 59.49s, fitness max: 0.794900, min: 0.779800, mean: 0.786755
Generation 133, time: 5m 41s, fitness max: 0.794900, min: 0.782700, mean: 0.787355
Generation 134, time: 10m 27s, fitness max: 0.794900, min: 0.782100, mean: 0.786975
Generation 135, time: 15m 11s, fitness max: 0.794900, min: 0.780300, mean: 0.786585
Generation 136, time: 15m 09s, fitness max: 0.794900, min: 0.778900, mean: 0.785765
Generation 137, time: 15m 08s, fitness max: 0.794900, min: 0.777700, mean: 0.784865
Generation 138, time: 19m 56s, fitness max: 0.794900, min: 0.781500, mean: 0.785550
Generation 139, time: 24m 34s, fitness max: 0.794900, min: 0.779000, mean: 0.785475
Generation 140, time: 29m 19s, fitness max: 0.794900, min: 0.779100, mean: 0.784700
Generation 141, time: 19m 50s, fitness max: 0.794900, min: 0.776500, mean: 0.784780
Generation 142, time: 10m 28s, fitness max: 0.794900, min: 0.778600, mean: 0.785925
Generation 143, time: 10m 26s, fitness max: 0.794900, min: 0.781400, mean: 0.785965
Generation 144, time: 5m 43s, fitness max: 0.794900, min: 0.777600, mean: 0.785515
Generation 145, time: 10m 26s, fitness max: 0.795300, min: 0.780500, mean: 0.786630
Generation 146, time: 10m 30s, fitness max: 0.795300, min: 0.776700, mean: 0.785510
Generation 147, time: 5m 43s, fitness max: 0.795300, min: 0.777300, mean: 0.787040
Generation 148, time: 24m 34s, fitness max: 0.795300, min: 0.781900, mean: 0.786835
Generation 149, time: 29m 12s, fitness max: 0.795300, min: 0.780200, mean: 0.785520
Generation 150, time: 29m 18s, fitness max: 0.795300, min: 0.776000, mean: 0.784370
evolution finished, top-5 members:
member   1, fitness=0.795300
member   2, fitness=0.790400
member   3, fitness=0.789200
member   4, fitness=0.789200
member   5, fitness=0.787600
member  20, fitness=0.776000
Training set predicted with 0.9936 accuracy.
Validation set predicted with 0.7953 accuracy.
Test set predicted with 0.7799 accuracy.
sums_valid[0] = 0
sums_test[0] = 0
sums_valid[1] = 0.7924
sums_test[1] = 0.7724
sums_valid[2] = 0.7953
sums_test[2] = 0.7799
sums_valid[3] = 0
sums_test[3] = 0
sums_valid[4] = 0
sums_test[4] = 0
sums_valid[5] = 0
sums_test[5] = 0
sums_valid[6] = 0
sums_test[6] = 0

RESULTS:
AvgFull:
 mean valid accuracy: 0
 mean test accuracy:  0
AvgSome:
 mean valid accuracy: 0.7924
 mean test accuracy:  0.7724
Uniform:
 mean valid accuracy: 0.7953
 mean test accuracy:  0.7799
Full+Some:
 mean valid accuracy: 0
 mean test accuracy:  0
Full+Uniform:
 mean valid accuracy: 0
 mean test accuracy:  0
Some+Uniform:
 mean valid accuracy: 0
 mean test accuracy:  0
Full+Some+Uniform:
 mean valid accuracy: 0
 mean test accuracy:  0
